Name,Action,Protocol,Src-Address,Src-Port,Dst-Address,Dst-Port
acl_Deny_Internet_170.70.37.219,deny,ip,170.70.37.219/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.220,deny,ip,170.70.37.220/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.221,deny,ip,170.70.37.221/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.222,deny,ip,170.70.37.222/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.225,deny,ip,170.70.37.225/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.226,deny,ip,170.70.37.226/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.227,deny,ip,170.70.37.227/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.228,deny,ip,170.70.37.228/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.229,deny,ip,170.70.37.229/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.230,deny,ip,170.70.37.230/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.231,deny,ip,170.70.37.231/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.232,deny,ip,170.70.37.232/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.233,deny,ip,170.70.37.233/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.234,deny,ip,170.70.37.234/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.235,deny,ip,170.70.37.235/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.236,deny,ip,170.70.37.236/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.237,deny,ip,170.70.37.237/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.238,deny,ip,170.70.37.238/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.239,deny,ip,170.70.37.239/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.240,deny,ip,170.70.37.240/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.241,deny,ip,170.70.37.241/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.242,deny,ip,170.70.37.242/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.243,deny,ip,170.70.37.243/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.244,deny,ip,170.70.37.244/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.245,deny,ip,170.70.37.245/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.246,deny,ip,170.70.37.246/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.247,deny,ip,170.70.37.247/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.248,deny,ip,170.70.37.248/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.249,deny,ip,170.70.37.249/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.250,deny,ip,170.70.37.250/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.252,deny,ip,170.70.37.252/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.253,deny,ip,170.70.37.253/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.37.254,deny,ip,170.70.37.254/32,0.0.0.0/0, , 
acl_Permit_tcp_Any,permit,tcp,170.70.37.0/24,0.0.0.0/0,any,any
acl_Permit_udp_Any,permit,udp,170.70.37.0/24,0.0.0.0/0,any,any
acl_Deny_Any_Any,deny,ip,0.0.0.0/0,0.0.0.0/0, , 
acl_Deny_UPD_4996,deny,udp,0.0.0.0/0,0.0.0.0/0,1024-65535,4996
acl_Deny_UPD_69,deny,udp,0.0.0.0/0,0.0.0.0/0,1024-65535,69
acl_Deny_IP_10.0.0.0,deny,ip,10.0.0.0/24,0.0.0.0/0, , 
acl_Deny_IP_127.0.0.0,deny,ip,127.0.0.0/24,0.0.0.0/0, , 
acl_Deny_IP_169.254.0.0,deny,ip,169.254.0.0/16,0.0.0.0/0, , 
acl_Deny_IP_192.0.0.0,deny,ip,192.0.0.0/8,0.0.0.0/0, , 
acl_Permit_DHCP,permit,udp,0.0.0.0/0,0.0.0.0/0,68,67
Permit_170.70.38.0_reply,permit,icmp,170.70.38.0/24,0.0.0.0/0,any,any
Permit_170.70.38.0_request,permit,icmp,170.70.38.0/24,0.0.0.0/0,any,any
acl_Deny_ICMP,deny,icmp,0.0.0.0/0,0.0.0.0/0,any,any
acl_Permit_Multicast_224.77,permit,igmp,170.70.38.0/24,224.77.0.0/16,any,any
acl_Permit_Multicast_239.0,permit,igmp,170.70.38.0/24,239.0.0.0/8,any,any
acl_Deny__Multicast,deny,igmp,0.0.0.0/0,0.0.0.0/0,any,any
acl_Permit_TCP_38.112-49.150,permit,tcp,170.70.38.112/32,170.70.49.150/32,any,any
acl_Permit_TCP_38.193-49.150,permit,tcp,170.70.38.193/32,170.70.49.150/32,any,any
acl_Permit_TCP_38.112-13.30,permit,tcp,170.70.38.112/32,170.70.13.30/32,any,any
acl_Permit_UDP_38.112-13.30,permit,udp,170.70.38.112/32,170.70.13.30/32,any,any
acl_Permit_TCP_38.112-13.50,permit,tcp,170.70.38.112/32,170.70.13.50/32,any,any
acl_Permit_UDP_38.112-13.50,permit,udp,170.70.38.112/32,170.70.13.50/32,any,any
acl_Permit_TCP_38.112-13.29,permit,tcp,170.70.38.112/32,170.70.13.29/32,any,any
acl_Permit_UDP_38.112-13.29,permit,udp,170.70.38.112/32,170.70.13.29/32,any,any
acl_Permit_TCP_38.112-13.199,permit,tcp,170.70.38.112/32,170.70.13.199/32,any,any
acl_Permit_UDP_38.112-13.199,permit,udp,170.70.38.112/32,170.70.13.199/32,any,any
acl_Permit_TCP_38.193-13.30,permit,tcp,170.70.38.193/32,170.70.13.30/32,any,any
acl_Permit_UDP_38.193-13.30,permit,udp,170.70.38.193/32,170.70.13.30/32,any,any
acl_Permit_TCP_38.193-13.50,permit,tcp,170.70.38.193/32,170.70.13.50/32,any,any
acl_Permit_UDP_38.193-13.50,permit,udp,170.70.38.193/32,170.70.13.50/32,any,any
acl_Permit_TCP_38.193-13.29,permit,tcp,170.70.38.193/32,170.70.13.29/32,any,any
acl_Permit_UDP_38.193-13.29,permit,udp,170.70.38.193/32,170.70.13.29/32,any,any
acl_Permit_TCP_38.193-13.199,permit,tcp,170.70.38.193/32,170.70.13.199/32,any,any
acl_Permit_UDP_38.193-13.199,permit,udp,170.70.38.193/32,170.70.13.199/32,any,any
acl_Permit_IP_170.70.38.112_164,permit,ip,170.70.38.112/32,170.70.130.164/32, , 
acl_Permit_IP_170.70.38.117_164,permit,ip,170.70.38.117/32,170.70.130.164/32, , 
acl_Permit_IP_170.70.38.144_164,permit,ip,170.70.38.144/32,170.70.130.164/32, , 
acl_Permit_IP_170.70.38.193_164,permit,ip,170.70.38.193/32,170.70.130.164/32, , 
acl_Permit_IP_170.70.38.201_164,permit,ip,170.70.38.201/32,170.70.130.164/32, , 
acl_Permit_IP_170.70.38.112_30,permit,ip,170.70.38.112/32,170.70.13.30/32, , 
acl_Permit_IP_170.70.38.112_50,permit,ip,170.70.38.112/32,170.70.13.50/32, , 
acl_Permit_IP_170.70.38.117_30,permit,ip,170.70.38.117/32,170.70.13.30/32, , 
acl_Permit_IP_170.70.38.117_50,permit,ip,170.70.38.117/32,170.70.13.50/32, , 
acl_Permit_IP_170.70.38.144_30,permit,ip,170.70.38.144/32,170.70.13.30/32, , 
acl_Permit_IP_170.70.38.144_50,permit,ip,170.70.38.144/32,170.70.13.50/32, , 
acl_Permit_IP_170.70.38.193_30,permit,ip,170.70.38.193/32,170.70.13.30/32, , 
acl_Permit_IP_170.70.38.193_50,permit,ip,170.70.38.193/32,170.70.13.50/32, , 
acl_Permit_IP_170.70.38.201_30,permit,ip,170.70.38.201/32,170.70.13.30/32, , 
acl_Permit_IP_170.70.38.201_50,permit,ip,170.70.38.201/32,170.70.13.50/32, , 
acl_Deny_IP_170.70.38.117_ANY,deny,ip,170.70.38.117/32,0.0.0.0/0, , 
acl_Deny_IP_170.70.38.193_ANY,deny,ip,170.70.38.193/32,0.0.0.0/0, , 
acl_Deny_IP_170.70.38.112_ANY,deny,ip,170.70.38.112/32,0.0.0.0/0, , 
acl_Deny_IP_170.70.38.201_ANY,deny,ip,170.70.38.201/32,0.0.0.0/0, , 
acl_Deny_IP_170.70.38.144_ANY,deny,ip,170.70.38.144/32,0.0.0.0/0, , 
acl_Permit_IP_170.70.38.109,permit,ip,170.70.38.109/32,170.70.0.0/16, , 
acl_Deny_IP_170.70.38.109_ANY,deny,ip,170.70.38.109/32,0.0.0.0/0, , 
acl_Permit_Esp_170.70.0.0,permit,esp,170.70.38.0/24,170.70.0.0/16,any,any
acl_Permit_tcp_170.70.0.0,permit,tcp,170.70.38.0/24,170.70.0.0/16,any,any
acl_Permit_udp_170.70.0.0,permit,udp,170.70.38.0/24,170.70.0.0/16,any,any
acl_Deny_IP_170.70.0.0,deny,ip,170.70.38.0/24,170.70.0.0/16, , 
acl_Permit_tcp_172.16.0.0,permit,tcp,170.70.38.0/24,172.16.0.0/16,any,any
acl_Permit_udp_172.16.0.0,permit,udp,170.70.38.0/24,172.16.0.0/16,any,any
acl_Deny_IP_172.16.0.0,deny,ip,170.70.38.0/24,172.16.0.0/16, , 
acl_Permit_tcp_172.17.0.0,permit,tcp,170.70.38.0/24,172.17.0.0/16,any,any
acl_Permit_udp_172.17.0.0,permit,udp,170.70.38.0/24,172.17.0.0/16,any,any
acl_Deny_IP_172.17.0.0,deny,ip,170.70.38.0/24,172.17.0.0/16, , 
acl_Permit_tcp_172.18.0.0,permit,tcp,170.70.38.0/24,172.18.0.0/16,any,any
acl_Permit_udp_172.18.0.0,permit,udp,170.70.38.0/24,172.18.0.0/16,any,any
acl_Deny_IP_172.18.0.0,deny,ip,170.70.38.0/24,172.18.0.0/16, , 
acl_Permit_tcp_172.24.0.0,permit,tcp,170.70.38.0/24,172.24.0.0/16,any,any
acl_Permit_udp_172.24.0.0,permit,udp,170.70.38.0/24,172.24.0.0/16,any,any
acl_Deny_IP_172.24.0.0,deny,ip,170.70.38.0/24,172.24.0.0/16, , 
acl_Deny_Internet_170.70.38.1,deny,ip,170.70.38.1/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.38.2,deny,ip,170.70.38.2/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.38.3,deny,ip,170.70.38.3/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.38.5,deny,ip,170.70.38.5/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.38.6,deny,ip,170.70.38.6/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.38.9,deny,ip,170.70.38.9/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.38.94,deny,ip,170.70.38.94/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.38.109,deny,ip,170.70.38.109/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.38.117,deny,ip,170.70.38.117/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.38.121,deny,ip,170.70.38.121/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.38.125,deny,ip,170.70.38.125/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.38.130,deny,ip,170.70.38.130/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.38.165,deny,ip,170.70.38.165/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.38.198,deny,ip,170.70.38.198/32,0.0.0.0/0, , 
acl_Deny_Internet_170.70.38.209,deny,ip,170.70.38.209/32,0.0.0.0/0, , 
acl_Permit_tcp_Any,permit,tcp,170.70.38.0/24,0.0.0.0/0,any,any
acl_Permit_udp_Any,permit,udp,170.70.38.0/24,0.0.0.0/0,any,any
acl_Deny_Any_Any,deny,ip,0.0.0.0/0,0.0.0.0/0, , 
acl_Permit_DHCP,permit,udp,0.0.0.0/0,0.0.0.0/0,68,67
acl_Pemit_ICMP_reply,permit,icmp,170.70.160.64/27,0.0.0.0/0,any,any
acl_Pemit_ICMP_request,permit,icmp,170.70.160.64/27,0.0.0.0/0,any,any
acl_Permit_TCP_170.70.0.0,permit,tcp,170.70.160.64/27,170.70.0.0/16,any,any
acl_Permit_UDP_170.70.0.0,permit,udp,170.70.160.64/27,170.70.0.0/16,any,any
acl_Deny_IP_170.70.0.0,deny,ip,170.70.160.64/27,170.70.0.0/16, , 
acl_Deny_IP_172.16.0.0,deny,ip,170.70.160.64/27,172.16.0.0/16, , 
acl_Deny_IP_172.17.0.0,deny,ip,170.70.160.64/27,172.17.0.0/16, , 
acl_Deny_IP_172.18.0.0,deny,ip,170.70.160.64/27,172.18.0.0/16, , 
acl_Deny_IP_172.24.0.0,deny,ip,170.70.160.64/27,172.24.0.0/16, , 
acl_Permit_tcp_Any,permit,tcp,170.70.160.64/27,0.0.0.0/0,any,any
acl_Permit_udp_Any,permit,udp,170.70.160.64/27,0.0.0.0/0,any,any
acl_Deny_Any_Any,deny,ip,0.0.0.0/0,0.0.0.0/0, , 
acl_Deny_UDP_4444,deny,udp,0.0.0.0/0,0.0.0.0/0,1025-65535,4444
acl_Deny_UDP_4996,deny,udp,0.0.0.0/0,0.0.0.0/0,1025-65535,4996
acl_Deny_UDP_69,deny,udp,0.0.0.0/0,0.0.0.0/0,1025-65535,69
acl_Deny_IP_10.0.0.0,deny,ip,10.0.0.0/24,0.0.0.0/0, , 
acl_Deny_IP_127.0.0.0,deny,ip,127.0.0.0/24,0.0.0.0/0, , 
acl_Deny_IP_169.254.0.0,deny,ip,169.254.0.0/16,0.0.0.0/0, , 
acl_Deny_IP_192.0.0.0,deny,ip,192.0.0.0/8,0.0.0.0/0, , 
acl_Permit_Any_Any,deny,ip,0.0.0.0/0,0.0.0.0/0, , 
acl_Deny_UDP_4444,deny,udp,0.0.0.0/0,0.0.0.0/0,1024-65535,4444
acl_Deny_UDP_4996,deny,udp,0.0.0.0/0,0.0.0.0/0,1024-65535,4996
acl_Deny_UDP_69,deny,udp,0.0.0.0/0,0.0.0.0/0,1024-65535,69
acl_Deny_IP_10.0.0.0,deny,ip,10.0.0.0/24,0.0.0.0/0, , 
acl_Deny_IP_127.0.0.0,deny,ip,127.0.0.0/24,0.0.0.0/0, , 
acl_Deny_IP_169.254.0.0,deny,ip,169.254.0.0/16,0.0.0.0/0, , 
acl_Deny_IP_192.0.0.0,deny,ip,192.0.0.0/8,0.0.0.0/0, , 
acl_Permit_DHCP,permit,udp,0.0.0.0/0,0.0.0.0/0,68,any
Permit_170.70.32.128_reply,permit,icmp,170.70.32.128/26,0.0.0.0/0,any,any
Permit_170.70.32.128_request,permit,icmp,170.70.32.128/26,0.0.0.0/0,any,any
acl_Deny_ICMP,deny,icmp,0.0.0.0/0,0.0.0.0/0,any,any
acl_Permit_Multicast_224.77,permit,igmp,170.70.32.128/26,224.77.0.0/16,any,any
acl_Permit_Multicast_239.0,permit,igmp,170.70.32.128/26,239.0.0.0/8,any,any
acl_Deny__Multicast,deny,igmp,0.0.0.0/0,0.0.0.0/0,any,any
acl_Permit_Esp_170.70.0.0,permit,esp,170.70.32.128/26,170.70.0.0/16,any,any
acl_Permit_tcp_170.70.0.0,permit,tcp,170.70.32.128/26,170.70.0.0/16,any,any
acl_Permit_udp_170.70.0.0,permit,udp,170.70.32.128/26,170.70.0.0/16,any,any
acl_Deny_IP_170.70.0.0,deny,ip,170.70.32.128/26,170.70.0.0/16, , 
acl_Permit_tcp_172.16.0.0,permit,tcp,170.70.32.128/26,172.16.0.0/16,any,any
acl_Permit_udp_172.16.0.0,permit,udp,170.70.32.128/26,172.16.0.0/16,any,any
acl_Deny_IP_172.16.0.0,deny,ip,170.70.32.128/24,172.16.0.0/16, , 
acl_Permit_tcp_172.17.0.0,permit,tcp,170.70.32.128/26,172.17.0.0/16,any,any
acl_Permit_udp_172.17.0.0,permit,udp,170.70.32.128/26,172.17.0.0/16,any,any
acl_Deny_IP_172.17.0.0,deny,ip,170.70.32.128/24,172.17.0.0/16, , 
acl_Permit_tcp_172.18.0.0,permit,tcp,170.70.32.128/26,172.18.0.0/16,any,any
acl_Permit_udp_172.18.0.0,permit,udp,170.70.32.128/26,172.18.0.0/16,any,any
acl_Deny_IP_172.18.0.0,deny,ip,170.70.32.128/26,172.18.0.0/16, , 
acl_Permit_tcp_172.24.0.0,permit,tcp,170.70.32.128/26,172.24.0.0/16,any,any
acl_Permit_udp_172.24.0.0,permit,udp,170.70.32.128/26,172.24.0.0/16,any,any
acl_Deny_IP_172.24.0.0,deny,ip,170.70.32.128/26,172.24.0.0/16, , 
acl_Permit_tcp_Any,permit,tcp,170.70.32.128/26,0.0.0.0/0,any,any
acl_Permit_udp_Any,permit,udp,170.70.32.128/26,0.0.0.0/0,any,any
acl_Deny_Any_Any,deny,ip,0.0.0.0/0,0.0.0.0/0, , 
acl_Deny_UDP_4444,deny,udp,0.0.0.0/0,0.0.0.0/0,1025-65535,4444
acl_Deny_UDP_4996,deny,udp,0.0.0.0/0,0.0.0.0/0,1025-65535,4996
acl_Deny_UDP_69,deny,udp,0.0.0.0/0,0.0.0.0/0,1025-65535,69
acl_Deny_IP_10.0.0.0,deny,ip,10.0.0.0/24,0.0.0.0/0, , 
acl_Deny_IP_127.0.0.0,deny,ip,127.0.0.0/24,0.0.0.0/0, , 
acl_Deny_IP_169.254.0.0,deny,ip,169.254.0.0/16,0.0.0.0/0, , 
acl_Deny_IP_192.0.0.0,deny,ip,192.0.0.0/8,0.0.0.0/0, , 
Permit_170.70.18.0_reply,permit,icmp,170.70.18.0/24,0.0.0.0/0,any,any
Permit_170.70.18.0_request,permit,icmp,170.70.18.0/24,0.0.0.0/0,any,any
Permit_172.17.175.0_reply,permit,icmp,172.17.175.0/24,0.0.0.0/0,any,any
Permit_172.17.175.0_request,permit,icmp,172.17.175.0/24,0.0.0.0/0,any,any
acl_Deny_ICMP,deny,icmp,0.0.0.0/0,0.0.0.0/0,any,any
acl_Permit_TCP_172.17.175.10_1,permit,tcp,172.17.175.10/32,170.70.13.153/32,any,any
acl_Permit_TCP_172.17.175.10_2,permit,tcp,172.17.175.10/32,172.17.110.137/32,any,any
acl_Permit_TCP_172.17.175.10_3,permit,tcp,172.17.175.10/32,170.70.13.247/32,any,any
acl_Permit_TCP_172.17.175.11_1,permit,tcp,172.17.175.11/32,170.70.13.153/32,any,any
acl_Permit_TCP_172.17.175.11_2,permit,tcp,172.17.175.11/32,172.17.110.137/32,any,any
acl_Permit_TCP_172.17.175.11_3,permit,tcp,172.17.175.11/32,170.70.13.247/32,any,any
Permit_TCP_SMTP_1,permit,tcp,172.17.175.10/32,170.70.13.190/32,any,25
Permit_TCP_SMTP_2,permit,tcp,172.17.175.11/32,170.70.13.190/32,any,25
acl_Deny_Any_Any,deny,ip,0.0.0.0/0,0.0.0.0/0, , 
acl_Deny_UPD_4444,deny,udp,0.0.0.0/0,0.0.0.0/0,1024-65535,4444
acl_Deny_UPD_4996,deny,udp,0.0.0.0/0,0.0.0.0/0,1024-65535,4996
acl_Deny_UPD_69,deny,udp,0.0.0.0/0,0.0.0.0/0,1024-65535,69
acl_Deny_IP_10.0.0.0,deny,ip,10.0.0.0/24,0.0.0.0/0, , 
acl_Deny_IP_127.0.0.0,deny,ip,127.0.0.0/24,0.0.0.0/0, , 
acl_Deny_IP_169.254.0.0,deny,ip,169.254.0.0/16,0.0.0.0/0, , 
acl_Deny_IP_192.0.0.0,deny,ip,192.0.0.0/8,0.0.0.0/0, , 
acl_UPS_5M18_reply_1,permit,icmp,172.17.62.129/25,0.0.0.0/0,any,any
acl_UPS_5M18_request_1,permit,icmp,172.17.62.129/25,0.0.0.0/0,any,any
acl_Deny_ICMP,deny,icmp,0.0.0.0/0,0.0.0.0/0,any,any
Permit_TCP_BMSCADA5,permit,tcp,172.17.62.129/25,170.70.13.153/32,any,any
Permit_UDP_BMSCADA5,permit,udp,172.17.62.129/25,170.70.13.153/32,any,any
Permit_TCP_BMSCADA6,permit,tcp,172.17.62.129/25,170.70.13.247/32,any,any
Permit_UDP_BMSCADA6,permit,udp,172.17.62.129/25,170.70.13.247/32,any,any
Permit_UDP_SV_INMUEBLES,permit,udp,172.17.62.129/25,170.70.74.83/32,any,any
Permit_TCP_BMTRACERC,permit,tcp,172.17.62.129/25,170.70.49.93/32,any,any
Permit_UDP_BMTRACERC,permit,udp,172.17.62.129/25,170.70.49.93/32,any,any
Permit_UDP_HPOV4_MON,permit,udp,172.17.62.129/25,170.70.65.244/32,any,any
Permit_UDP_NTP1,permit,udp,172.17.62.129/25,170.70.49.40/32,any,123
Permit_UDP_NTP2,permit,udp,172.17.62.129/25,170.70.49.157/32,any,123
Permit_TCP_DNS,permit,tcp,172.17.62.129/25,170.70.13.30/32,any,53
Permit_UDP_DNS,permit,udp,172.17.62.129/25,170.70.13.30/32,any,53
Permit_TCP_HTTP,permit,tcp,172.17.62.129/25,0.0.0.0/0,80,any
Permit_TCP_HTTPS,permit,tcp,172.17.62.129/25,0.0.0.0/0,443,any
Permit_TCP_SMTP,permit,tcp,172.17.62.129/25,170.70.13.190/32,any,25
Permit_TCP_ETB_1,permit,tcp,172.17.62.129/25,170.70.99.116/32,any,any
Permit_UDP_ETB_1,permit,udp,172.17.62.129/25,170.70.99.116/32,any,any
Permit_TCP_ETB_2,permit,tcp,172.17.62.129/25,170.70.1.71/32,any,any
Permit_UDP_ETB_2,permit,udp,172.17.62.129/25,170.70.1.71/32,any,any
Permit_TCP_ETB_3,permit,tcp,172.17.62.129/25,170.70.1.84/32,any,any
Permit_UDP_ETB_3,permit,udp,172.17.62.129/25,170.70.1.84/32,any,any
Permit_TCP_ETB_4,permit,tcp,172.17.62.129/25,170.70.99.81/32,any,any
Permit_UDP_ETB_4,permit,udp,172.17.62.129/25,170.70.99.81/32,any,any
Permit_TCP_ETB_5,permit,tcp,172.17.62.129/25,170.70.1.60/32,any,any
Permit_UDP_ETB_5,permit,udp,172.17.62.129/25,170.70.1.60/32,any,any
Permit_TCP_ETB_6,permit,tcp,172.17.62.129/25,170.70.1.72/32,any,any
Permit_UDP_ETB_6,permit,udp,172.17.62.129/25,170.70.1.72/32,any,any
Permit_TCP_ETB_7,permit,tcp,172.17.62.129/25,170.70.99.30/32,any,any
Permit_UDP_ETB_7,permit,udp,172.17.62.129/25,170.70.99.30/32,any,any
Permit_TCP_ETB_8,permit,tcp,172.17.62.129/25,170.70.41.245/32,any,any
Permit_UDP_ETB_8,permit,udp,172.17.62.129/25,170.70.41.245/32,any,any
Permit_TCP_ETB_9,permit,tcp,172.17.62.129/25,170.70.99.54/32,any,any
Permit_UDP_ETB_9,permit,udp,172.17.62.129/25,170.70.99.54/32,any,any
Permit_TCP_ETB_10,permit,tcp,172.17.62.129/25,170.70.1.21/32,any,any
Permit_UDP_ETB_10,permit,udp,172.17.62.129/25,170.70.1.21/32,any,any
Permit_TCP_ETB_11,permit,tcp,172.17.62.129/25,170.70.28.108/32,any,any
Permit_UDP_ETB_11,permit,udp,172.17.62.129/25,170.70.28.108/32,any,any
Permit_TCP_ETB_12,permit,tcp,172.17.62.129/25,170.70.1.28/32,any,any
Permit_UDP_ETB_12,permit,udp,172.17.62.129/25,170.70.1.28/32,any,any
Permit_TCP_ETB_13,permit,tcp,172.17.62.129/25,170.70.68.57/32,any,any
Permit_UDP_ETB_13,permit,udp,172.17.62.129/25,170.70.68.57/32,any,any
Permit_TCP_SIST_ELECT,permit,tcp,172.17.62.129/25,172.17.110.0/24,any,any
Permit_UDP_SIST_ELECT,permit,udp,172.17.62.129/25,172.17.110.0/24,any,any
acl_DENY_TCP_ALL,deny,tcp,172.17.62.129/25,0.0.0.0/0,any,any
acl_DENY_UDP_ALL,deny,udp,172.17.62.129/25,0.0.0.0/0,any,any
acl_DENY_Any_Any,deny,ip,0.0.0.0/0,0.0.0.0/0, , 
acl_Permit_DHCP,permit,udp,0.0.0.0/0,0.0.0.0/0,68,67
acl_Pemit_ICMP_reply,permit,icmp,172.17.15.96/28,0.0.0.0/0,any,any
acl_Pemit_ICMP_request,permit,icmp,172.17.15.96/28,0.0.0.0/0,any,any
acl_Pemit_ICMP_reply_2,permit,icmp,170.70.0.0/16,172.17.15.96/28,any,any
acl_Pemit_ICMP_request_2,permit,icmp,170.70.0.0/16,172.17.15.96/28,any,any
acl_Permit_DNS_1,permit,ip,172.17.15.96/28,170.70.13.30/32, , 
acl_Permit_DNS_2,permit,ip,172.17.15.96/28,170.70.13.50/32, , 
acl_Permit_tcp_Any,permit,tcp,172.17.15.96/28,172.17.15.96/28,any,any
acl_Permit_udp_Any,permit,udp,172.17.15.96/28,172.17.15.96/28,any,any
acl_Deny_Any_Any,deny,ip,0.0.0.0/0,0.0.0.0/0, , 
acl_Permit_TCP_170.70.13.29,permit,tcp,170.70.4.10/32,170.70.13.29/32,any,any
acl_Permit_UDP_170.70.13.29,permit,udp,170.70.4.10/32,170.70.13.29/32,any,any
acl_Permit_TCP_170.70.13.50,permit,tcp,170.70.4.10/32,170.70.13.50/32,any,any
acl_Permit_UDP_170.70.13.50,permit,udp,170.70.4.10/32,170.70.13.50/32,any,any
acl_Deny_IP_170.70.0.0,deny,ip,170.70.4.10/32,170.70.0.0/16, , 
acl_Permit_UDP_170.70.13.50_1,permit,ip,170.70.4.10/32,0.0.0.0/0, , 
acl_Deny_Any_Any,deny,ip,0.0.0.0/0,0.0.0.0/0, , 
acl_icmp__170.70.1.0,permit,icmp,170.70.26.160/28,170.70.1.0/24,any,any
acl_icmp__170.70.3.62,permit,icmp,170.70.26.160/28,170.70.3.62/32,any,any
acl_icmp__170.70.4.166,permit,icmp,170.70.26.160/28,170.70.4.166/32,any,any
acl_icmp__170.70.26.74,permit,icmp,170.70.26.160/28,170.70.26.74/32,any,any
acl_icmp__170.70.65.245,permit,icmp,170.70.26.160/28,170.70.65.245/32,any,any
acl_icmp__deny_170.70.26.16,deny,icmp,170.70.26.160/28,0.0.0.0/0,any,any
acl_icmp__permit_any,permit,icmp,0.0.0.0/0,0.0.0.0/0,any,any
acl_Permit_IP_170.70.4.166,permit,ip,170.70.26.161/32,170.70.4.166/32, , 
acl_Permit_IP_170.70.26.74,permit,ip,170.70.26.161/32,170.70.26.74/32, , 
acl_Permit_IP_170.70.65.243,permit,ip,170.70.4.195/32,170.70.65.243/32, , 
acl_Permit_IP_170.70.4.196,permit,ip,170.70.4.196/32,170.70.65.243/32, , 
acl_Permit_udp_170.70.4.195,permit,udp,170.70.4.195/32,170.70.65.245/32,any,any
acl_Permit_udp_170.70.4.196,permit,udp,170.70.4.196/32,170.70.65.245/32,any,any
acl_Permit_tcp_170.70.4.196,permit,tcp,170.70.4.196/32,170.70.4.179/32,any,22
acl_Permit_tcp_170.70.4.160,permit,tcp,170.70.4.160/27,170.70.130.136/32,any,25
acl_Deny_ip_170.70.26.160,deny,ip,170.70.26.160/28,0.0.0.0/0, , 
acl_Permit_ip_any,permit,ip,0.0.0.0/0,0.0.0.0/0, , 
acl_VozCisco_CCTV_reply_1,permit,icmp,170.70.26.0/24,0.0.0.0/0,any,any
acl_VozCisco_CCTV_request_1,permit,icmp,170.70.26.0/24,0.0.0.0/0,any,any
acl_Deny_IP_172.16.0.0_1,permit,ip,172.19.3.6/32,170.70.26.0/24, , 
acl_Deny_Any_Any,deny,ip,0.0.0.0/0,0.0.0.0/0, , 
acl_SubSwitches_reply_1,permit,icmp,170.70.0.0/16,172.17.131.0/24,any,any
acl_SubSwitches_request_1,permit,icmp,170.70.0.0/16,172.17.131.0/24,any,any
acl_Deny_ICMP,deny,icmp,0.0.0.0/0,0.0.0.0/0,any,any
acl_Permit_TCP_170.70.66.250_1,permit,tcp,170.70.66.0/24,172.17.131.0/24,any,22
